0.631579 0.684211 -0.0115099 0.0130099
0.684211 0.684211 -0.0109117 0.012549
0.736842 0.684211 -0.0102634 0.0117604
0.789474 0.684211 -0.00954633 0.0105712
0.842105 0.684211 -0.00897212 0.00895074
0.894737 0.684211 -0.00841518 0.00681661
0.947368 0.684211 -0.00806201 0.00412805
1 0.684211 -0.00801229 -0.000437747

0 0.736842 -0.00859392 -6.40716e-05
0.0526316 0.736842 -0.00887534 0.00500712
0.105263 0.736842 -0.00953841 0.00836994
0.157895 0.736842 -0.0102888 0.0104762
0.210526 0.736842 -0.0109406 0.0116904
0.263158 0.736842 -0.0114159 0.0123251
0.315789 0.736842 -0.0116185 0.0126552
0.368421 0.736842 -0.0116807 0.0128278
0.421053 0.736842 -0.0115938 0.012916
0.473684 0.736842 -0.0113656 0.0129423
0.526316 0.736842 -0.0109999 0.0128944
0.578947 0.736842 -0.0105058 0.0127373
0.631579 0.736842 -0.00990217 0.0124212
0.684211 0.736842 -0.00921769 0.0118885
0.736842 0.736842 -0.00851136 0.0110773
0.789474 0.736842 -0.00775324 0.00992444
0.842105 0.736842 -0.00715257 0.00839666
0.894737 0.736842 -0.00659419 0.00640978
0.947368 0.736842 -0.0062509 0.00391348
1 0.736842 -0.00623702 -0.000429233

0 0.789474 -0.00880315 -1.13561e-05
0.0526316 0.789474 -0.00912557 0.00557741
0.105263 0.789474 -0.00976989 0.00909917
0.157895 0.789474 -0.010349 0.0110778
0.210526 0.789474 -0.01072 0.0120872
0.263158 0.789474 -0.01087 0.0125313
0.315789 0.789474 -0.0107673 0.0127022
0.368421 0.789474 -0.0105671 0.0127325
0.421053 0.789474 -0.010267 0.0126842
0.473684 0.789474 -0.00987341 0.0125748
0.526316 0.789474 -0.00938564 0.0123942
0.578947 0.789474 -0.00880711 0.0121153
0.631579 0.789474 -0.00815025 0.0117003
0.684211 0.789474 -0.00743665 0.0111055
0.736842 0.789474 -0.00671703 0.0102843
0.789474 0.789474 -0.00595744 0.00918492
0.842105 0.789474 -0.00535452 0.00777195
0.894737 0.789474 -0.00480186 0.00594666
0.947368 0.789474 -0.00441785 0.00363394
1 0.789474 -0.004134 -0.000612822

0 0.842105 -0.00867463 0.000132959
0.0526316 0.842105 -0.00909508 0.00619429
0.105263 0.842105 -0.00964726 0.00970664
0.157895 0.842105 -0.00991741 0.0114122
0.210526 0.842105 -0.00991194 0.0121795
0.263158 0.842105 -0.00971077 0.0124677
0.315789 0.842105 -0.00933963 0.0125379
0.368421 0.842105 -0.00894015 0.0124864
0.421053 0.842105 -0.00850318 0.0123567
